technique_ID,sub_technique_ID,technique_name,technique
T1071,T1071.001,Application Layer Protocol: Web Protocols,"APT12 has used RIPTIDE, a RAT that uses HTTP to communicate."
T1071,T1071.001,Application Layer Protocol: Web Protocols,Rising Sun has used HTTP and HTTPS for command and control.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Rocke has executed wget and curl commands to Pastebin over the HTTPS protocol.
T1071,T1071.001,Application Layer Protocol: Web Protocols,ROKRAT can use HTTP and HTTPS for command and control communication.
T1071,T1071.001,Application Layer Protocol: Web Protocols,RTM has initiated connections to external domains using HTTPS.
T1071,T1071.001,Application Layer Protocol: Web Protocols,S-Type uses HTTP for C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Saint Bot has used HTTP for C2 communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Sakula uses HTTP for C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Sandworm Team's BCS-server tool connects to the designated C2 server via HTTP.
T1071,T1071.001,Application Layer Protocol: Web Protocols,SeaDuke uses HTTP and HTTPS for C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Seasalt uses HTTP for C2 communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,ServHelper uses HTTP for C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,ShadowPad communicates over HTTP to retrieve a string that is decoded into a C2 server URL.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Shamoon has used HTTP for C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Shark has the ability to use HTTP in C2 communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,ShimRat communicated over HTTP and HTTPS with C2 servers.
T1071,T1071.001,Application Layer Protocol: Web Protocols,ShimRatReporter communicated over HTTP with preconfigured C2 servers.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Sibot communicated with its C2 server via HTTP GET requests.
T1071,T1071.001,Application Layer Protocol: Web Protocols,SideTwist has used HTTP GET and POST requests over port 443 for C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Sidewinder has used HTTP in C2 communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,SilverTerrier uses HTTP for C2 communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Sliver has the ability to support C2 communications over HTTP/S.
T1071,T1071.001,Application Layer Protocol: Web Protocols,SLOTHFULMEDIA has used HTTP and HTTPS for C2 communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Small Sieve can contact actor-controlled C2 servers by using the Telegram API over HTTPS.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Smoke Loader uses HTTP for C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,SMOKEDHAM has communicated with its C2 servers via HTTPS and HTTP POST requests.
T1071,T1071.001,Application Layer Protocol: Web Protocols,SNUGRIDE communicates with its C2 server over HTTP.
T1071,T1071.001,Application Layer Protocol: Web Protocols,"During the SolarWinds Compromise, APT29 used HTTP for C2 and data exfiltration."
T1071,T1071.001,Application Layer Protocol: Web Protocols,SoreFang can use HTTP in C2 communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Spark has used HTTP POST requests to communicate with its C2 server to receive commands.
T1071,T1071.001,Application Layer Protocol: Web Protocols,SpeakUp uses POST and GET requests over HTTP to communicate with its main C&C server. 
T1071,T1071.001,Application Layer Protocol: Web Protocols,Squirrelwaffle has used HTTP POST requests for C2 communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,STARWHALE has the ability to contact actor-controlled C2 servers via HTTP.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Stealth Falcon malware communicates with its C2 server via HTTPS.
T1071,T1071.001,Application Layer Protocol: Web Protocols,StrongPity can use HTTP and HTTPS in C2 communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Stuxnet uses HTTP to communicate with a command and control server. 
T1071,T1071.001,Application Layer Protocol: Web Protocols,A SUGARDUMP variant has used HTTP for C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,SUNBURST communicated via HTTP GET or HTTP POST requests to third party servers for C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,SUPERNOVA had to receive an HTTP GET request containing a specific set of parameters in order to execute.
T1071,T1071.001,Application Layer Protocol: Web Protocols,SVCReady can communicate with its C2 servers via HTTP.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Sys10 uses HTTP for C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,TA505 has used HTTP to communicate with C2 nodes.
T1071,T1071.001,Application Layer Protocol: Web Protocols,TA551 has used HTTP for C2 communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Taidoor has used HTTP GET and POST requests for C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,TeamTNT has the curl command to send credentials over HTTP and the curl and wget commands to download new software. TeamTNT has also used a custom user agent HTTP header in shell scripts.
T1071,T1071.001,Application Layer Protocol: Web Protocols,ThiefQuest uploads files via unencrypted HTTP. 
T1071,T1071.001,Application Layer Protocol: Web Protocols,Threat Group-3390 malware has used HTTP for C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,TinyTurla can use HTTPS in C2 communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Tomiris can use HTTP to establish C2 communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Torisma can use HTTP and HTTPS for C2 communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,TrailBlazer has used HTTP requests for C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,"TrickBot uses HTTPS to communicate with its C2 servers, to get malware updates, modules that perform most of the malware logic and various configuration files."
T1071,T1071.001,Application Layer Protocol: Web Protocols,Trojan.Karagany can communicate with C2 via HTTP POST requests.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Tropic Trooper has used HTTP in communication with the C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,TSCookie can multiple protocols including HTTP and HTTPS in communication with command and control (C2) servers.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Turian has the ability to use HTTP for its C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Turla has used HTTP and HTTPS for C2 communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,UBoatRAT has used HTTP for C2 communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,"UPPERCUT has used HTTP for C2, including sending error codes in Cookie headers."
T1071,T1071.001,Application Layer Protocol: Web Protocols,Uroburos can use a custom HTTP-based protocol for large data communications that can blend with normal network traffic by riding on top of standard HTTP.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Ursnif has used HTTPS for C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Valak has used HTTP in communications with C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,VaporRage can use HTTP to download shellcode from compromised websites.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Vasport creates a backdoor by making a connection using a HTTP POST.
T1071,T1071.001,Application Layer Protocol: Web Protocols,VBShower has attempted to obtain a VBS script from command and control (C2) nodes over HTTP.
T1071,T1071.001,Application Layer Protocol: Web Protocols,VERMIN uses HTTP for C2 communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,WellMess can use HTTP and HTTPS in C2 communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,WhisperGate can make an HTTPS connection to download additional files.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Windshift has used tools that communicate with C2 over HTTP.
T1071,T1071.001,Application Layer Protocol: Web Protocols,WindTail has the ability to use HTTP for C2 communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,WinMM uses HTTP for C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Winnti for Linux has used HTTP in outbound communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Winnti for Windows has the ability to use encapsulated HTTP/S in C2 communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,WIRTE has used HTTP for network communication.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Wizard Spider has used HTTP for network communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Woody RAT can communicate with its C2 server using HTTP requests.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Xbash uses HTTP for C2 communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,xCaon has communicated with the C2 server by sending POST requests over HTTP.
T1071,T1071.001,Application Layer Protocol: Web Protocols,YAHOYAH uses HTTP for C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Zebrocy uses HTTP for C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,ZeroT has used HTTP for C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,Zeus Panda uses HTTP for C2 communications.
T1071,T1071.001,Application Layer Protocol: Web Protocols,ZLib communicates over HTTP for C2.
T1071,T1071.001,Application Layer Protocol: Web Protocols,ZxShell has used HTTP for C2 connections.
T1071,T1071.002,Application Layer Protocol: File Transfer Protocols,APT41 used exploit payloads that initiate download via ftp.
T1071,T1071.002,Application Layer Protocol: File Transfer Protocols,Attor has used FTP protocol for C2 communication.
T1071,T1071.002,Application Layer Protocol: File Transfer Protocols,BADHATCH can emulate an FTP server to connect to actor-controlled C2 servers.
T1071,T1071.002,Application Layer Protocol: File Transfer Protocols,CARROTBALL has the ability to use FTP in C2 communications.
T1071,T1071.002,Application Layer Protocol: File Transfer Protocols,Cobalt Strike can conduct peer-to-peer communication over Windows named pipes encapsulated in the SMB protocol. All protocols use their standard assigned ports.
T1071,T1071.002,Application Layer Protocol: File Transfer Protocols,Disco can use SMB to transfer files.
T1071,T1071.002,Application Layer Protocol: File Transfer Protocols,Dragonfly has used SMB for C2.
T1071,T1071.002,Application Layer Protocol: File Transfer Protocols,JPIN can communicate over FTP.
T1071,T1071.002,Application Layer Protocol: File Transfer Protocols,Kazuar uses FTP and FTPS to communicate with the C2 server.
T1071,T1071.002,Application Layer Protocol: File Transfer Protocols,Kimsuky has used FTP to download additional malware to the target machine.
T1071,T1071.002,Application Layer Protocol: File Transfer Protocols,Machete uses FTP for Command & Control.
T1071,T1071.002,Application Layer Protocol: File Transfer Protocols,Mythic supports SMB-based peer-to-peer C2 profiles.
T1071,T1071.002,Application Layer Protocol: File Transfer Protocols,NOKKI has used FTP for C2 communications.
T1071,T1071.002,Application Layer Protocol: File Transfer Protocols,"During Operation Honeybee, the threat actors had the ability to use FTP for C2."
T1071,T1071.002,Application Layer Protocol: File Transfer Protocols,PoetRAT has used FTP for C2 communications.
T1071,T1071.002,Application Layer Protocol: File Transfer Protocols,"The Regin malware platform supports many standard protocols, including SMB."
T1071,T1071.002,Application Layer Protocol: File Transfer Protocols,ShadowPad has used FTP for C2 communications.
T1071,T1071.002,Application Layer Protocol: File Transfer Protocols,SharpDisco has the ability to transfer data between SMB shares.
T1071,T1071.002,Application Layer Protocol: File Transfer Protocols,SilverTerrier uses FTP for C2 communications.
T1071,T1071.002,Application Layer Protocol: File Transfer Protocols,SYSCON has the ability to use FTP in C2 communications.
T1071,T1071.002,Application Layer Protocol: File Transfer Protocols,XAgentOSX contains the ftpUpload function to use the FTPManager:uploadFile method to upload files from the target system.
